raw_name,original_video,segmented_video,segment_number,start,end,start_frame,end_frame,sentiment,happy,sad,anger,surprise,disgust,fear
v5AAvrZuR2U[4],v5AAvrZuR2U,v5AAvrZuR2U_4,4,80.588,94.828,2417,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v73dbqOUoXQ[0],v73dbqOUoXQ,v73dbqOUoXQ_0,0,82.893,94.05,2486,2821,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
v73dbqOUoXQ[1],v73dbqOUoXQ,v73dbqOUoXQ_1,1,51.145,61.634,1534,1849,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
v9GshyXtiWg[0],v9GshyXtiWg,v9GshyXtiWg_0,0,0.0,6.599,0,197,0.6666667,1.0,0.0,0.0,0.0,0.0,0.6666667
v9GshyXtiWg[1],v9GshyXtiWg,v9GshyXtiWg_1,1,55.236,64.028,1657,1920,0.6666667,1.0,0.6666667,0.0,0.0,0.33333334,0.6666667
v9GshyXtiWg[2],v9GshyXtiWg,v9GshyXtiWg_2,2,67.179,72.469,2015,2174,1.0,1.0,0.0,0.0,0.0,0.0,0.6666667
v9GshyXtiWg[3],v9GshyXtiWg,v9GshyXtiWg_3,3,13.072,21.495,392,644,0.33333334,1.3333334,0.33333334,0.0,0.0,0.0,0.0
v9GshyXtiWg[4],v9GshyXtiWg,v9GshyXtiWg_4,4,20.495,30.863,614,925,0.33333334,1.3333334,0.0,0.0,0.0,0.0,0.33333334
v9GshyXtiWg[5],v9GshyXtiWg,v9GshyXtiWg_5,5,35.471,42.008,1064,1260,0.6666667,1.3333334,0.0,0.0,0.33333334,0.0,0.0
v9GshyXtiWg[6],v9GshyXtiWg,v9GshyXtiWg_6,6,41.008,45.331,1230,1359,-0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
v9GshyXtiWg[7],v9GshyXtiWg,v9GshyXtiWg_7,7,44.331,48.823,1329,1464,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.33333334
v9GshyXtiWg[8],v9GshyXtiWg,v9GshyXtiWg_8,8,49.03,56.156,1470,1684,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.33333334
v9gjg7TDlTA[0],v9gjg7TDlTA,v9gjg7TDlTA_0,0,0.0,6.17,0,185,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
v9gjg7TDlTA[1],v9gjg7TDlTA,v9gjg7TDlTA_1,1,5.399,14.66,161,439,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
v9gjg7TDlTA[2],v9gjg7TDlTA,v9gjg7TDlTA_2,2,22.76,40.122,682,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667
v9gjg7TDlTA[3],v9gjg7TDlTA,v9gjg7TDlTA_3,3,39.721,45.71,1191,1371,-0.6666667,0.0,0.0,0.0,0.6666667,0.0,0.0
v9gjg7TDlTA[4],v9gjg7TDlTA,v9gjg7TDlTA_4,4,44.76,60.646,1342,1819,-0.6666667,0.0,1.0,0.0,0.0,0.33333334,0.33333334
vA68fTqDars[0],vA68fTqDars,vA68fTqDars_0,0,0.0,4.942,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vA68fTqDars[1],vA68fTqDars,vA68fTqDars_1,1,49.339,61.454,1480,1843,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
vB_kZocHtYo[0],vB_kZocHtYo,vB_kZocHtYo_0,0,55.266,66.892,1657,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vC9oWzTU71s[0],vC9oWzTU71s,vC9oWzTU71s_0,0,12.313,22.802,369,684,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
vC9oWzTU71s[1],vC9oWzTU71s,vC9oWzTU71s_1,1,47.513,54.62,1425,1638,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
vCWpKubBbcw[0],vCWpKubBbcw,vCWpKubBbcw_0,0,2.855,14.421,85,432,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
vCWpKubBbcw[1],vCWpKubBbcw,vCWpKubBbcw_1,1,14.129,19.509,423,585,0.6666667,0.33333334,0.33333334,0.0,0.0,0.0,0.0
vGkIaClHKDg[0],vGkIaClHKDg,vGkIaClHKDg_0,0,81.985,88.662,2459,2659,0.33333334,1.6666666,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[10],vGkIaClHKDg,vGkIaClHKDg_10,10,73.105,82.217,2193,2466,1.0,2.3333333,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[1],vGkIaClHKDg,vGkIaClHKDg_1,1,90.595,95.566,2717,2866,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[2],vGkIaClHKDg,vGkIaClHKDg_2,2,98.707,103.0,2961,3089,0.6666667,2.0,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[3],vGkIaClHKDg,vGkIaClHKDg_3,3,103.496,110.892,3104,3326,2.3333333,2.3333333,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[4],vGkIaClHKDg,vGkIaClHKDg_4,4,110.75,119.372,3322,3581,2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[5],vGkIaClHKDg,vGkIaClHKDg_5,5,123.301,141.023,3699,4230,0.33333334,1.6666666,0.0,0.0,0.33333334,0.0,0.0
vGkIaClHKDg[6],vGkIaClHKDg,vGkIaClHKDg_6,6,33.984,50.299,1019,1508,0.6666667,2.3333333,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[7],vGkIaClHKDg,vGkIaClHKDg_7,7,49.908,58.561,1497,1756,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[8],vGkIaClHKDg,vGkIaClHKDg_8,8,59.536,64.786,1786,1943,0.0,2.3333333,0.0,0.0,0.0,0.0,0.0
vGkIaClHKDg[9],vGkIaClHKDg,vGkIaClHKDg_9,9,63.786,73.098,1913,2192,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
vGxqVh_kJdo[0],vGxqVh_kJdo,vGxqVh_kJdo_0,0,0.0,16.067,0,482,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
vGxqVh_kJdo[1],vGxqVh_kJdo,vGxqVh_kJdo_1,1,15.476,23.351,464,700,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
vHzbn_YW76s[0],vHzbn_YW76s,vHzbn_YW76s_0,0,6.487,14.511,194,435,0.0,0.0,0.6666667,0.0,0.0,0.33333334,0.33333334
vHzbn_YW76s[1],vHzbn_YW76s,vHzbn_YW76s_1,1,13.511,18.222,405,546,-1.0,0.0,0.33333334,1.0,0.0,0.0,0.0
vHzbn_YW76s[2],vHzbn_YW76s,vHzbn_YW76s_2,2,22.041,25.995,661,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vI5JH0daNsM[0],vI5JH0daNsM,vI5JH0daNsM_0,0,11.725,17.244,351,517,-0.6666667,0.33333334,0.0,0.33333334,0.0,0.0,0.0
vI5JH0daNsM[1],vI5JH0daNsM,vI5JH0daNsM_1,1,16.544,34.046,496,1021,1.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0
vJDDEuE-FlY[0],vJDDEuE-FlY,vJDDEuE-FlY_0,0,12.593,17.504,377,525,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334
vJDDEuE-FlY[1],vJDDEuE-FlY,vJDDEuE-FlY_1,1,31.011,43.146,930,1294,0.33333334,0.33333334,0.0,0.0,0.0,0.0,1.0
vM3YB7LmMq4[0],vM3YB7LmMq4,vM3YB7LmMq4_0,0,-0.487528344671,3.65532879819,-15,109,1.3333334,2.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[10],vM3YB7LmMq4,vM3YB7LmMq4_10,10,89.8770975057,93.0222222222,2696,2790,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[11],vM3YB7LmMq4,vM3YB7LmMq4_11,11,14.3986394558,17.683446712,431,530,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[12],vM3YB7LmMq4,vM3YB7LmMq4_12,12,92.2517006803,98.9387755102,2767,2968,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[13],vM3YB7LmMq4,vM3YB7LmMq4_13,13,97.9387755102,99.387755102,2938,2981,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
vM3YB7LmMq4[14],vM3YB7LmMq4,vM3YB7LmMq4_14,14,98.387755102,102.949659864,2951,3088,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[15],vM3YB7LmMq4,vM3YB7LmMq4_15,15,101.949659864,106.651247166,3058,3199,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[16],vM3YB7LmMq4,vM3YB7LmMq4_16,16,106.399546485,108.337414966,3191,3250,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[17],vM3YB7LmMq4,vM3YB7LmMq4_17,17,107.337414966,109.325170068,3220,3279,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[18],vM3YB7LmMq4,vM3YB7LmMq4_18,18,108.355102041,111.540136054,3250,3346,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[19],vM3YB7LmMq4,vM3YB7LmMq4_19,19,110.540136054,117.197278912,3316,3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[1],vM3YB7LmMq4,vM3YB7LmMq4_1,1,2.93469387755,15.3587301587,88,460,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[20],vM3YB7LmMq4,vM3YB7LmMq4_20,20,16.683446712,22.043537415,500,661,2.0,2.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[21],vM3YB7LmMq4,vM3YB7LmMq4_21,21,116.197278912,117.945578231,3485,3538,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[22],vM3YB7LmMq4,vM3YB7LmMq4_22,22,116.945578231,120.479818594,3508,3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[23],vM3YB7LmMq4,vM3YB7LmMq4_23,23,119.479818594,126.436281179,3584,3793,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[24],vM3YB7LmMq4,vM3YB7LmMq4_24,24,125.436281179,130.546938776,3763,3916,2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[25],vM3YB7LmMq4,vM3YB7LmMq4_25,25,129.546938776,131.414965986,3886,3942,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[26],vM3YB7LmMq4,vM3YB7LmMq4_26,26,130.414965986,132.712018141,3912,3981,0.6666667,0.6666667,0.0,0.6666667,0.0,0.0,0.0
vM3YB7LmMq4[27],vM3YB7LmMq4,vM3YB7LmMq4_27,27,131.721995465,136.902494331,3951,4107,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[28],vM3YB7LmMq4,vM3YB7LmMq4_28,28,135.902494331,144.265759637,4077,4327,1.0,1.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[29],vM3YB7LmMq4,vM3YB7LmMq4_29,29,143.265759637,149.274376417,4297,4478,0.33333334,0.33333334,0.0,1.0,0.0,0.0,0.0
vM3YB7LmMq4[2],vM3YB7LmMq4,vM3YB7LmMq4_2,2,56.8321995465,62.6113378685,1704,1878,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[30],vM3YB7LmMq4,vM3YB7LmMq4_30,30,148.274376417,150.671201814,4448,4520,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[31],vM3YB7LmMq4,vM3YB7LmMq4_31,31,21.3129251701,34.7446712018,639,1042,2.3333333,1.3333334,0.33333334,0.0,0.0,0.0,0.0
vM3YB7LmMq4[32],vM3YB7LmMq4,vM3YB7LmMq4_32,32,149.671201814,156.298412698,4490,4688,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[33],vM3YB7LmMq4,vM3YB7LmMq4_33,33,155.298412698,157.056689342,4658,4711,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[34],vM3YB7LmMq4,vM3YB7LmMq4_34,34,156.056689342,158.653061224,4681,4759,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[35],vM3YB7LmMq4,vM3YB7LmMq4_35,35,157.653061224,167.732426304,4729,5031,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[36],vM3YB7LmMq4,vM3YB7LmMq4_36,36,166.732426304,171.314285714,5001,5139,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[37],vM3YB7LmMq4,vM3YB7LmMq4_37,37,170.314285714,179.675283447,5109,5390,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[38],vM3YB7LmMq4,vM3YB7LmMq4_38,38,179.283900227,182.458956916,5378,5473,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[39],vM3YB7LmMq4,vM3YB7LmMq4_39,39,182.07755102,191.687981859,5462,5750,2.0,2.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[3],vM3YB7LmMq4,vM3YB7LmMq4_3,3,61.6113378685,64.3673469388,1848,1931,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[40],vM3YB7LmMq4,vM3YB7LmMq4_40,40,33.9442176871,42.2875283447,1018,1268,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[41],vM3YB7LmMq4,vM3YB7LmMq4_41,41,190.687981859,192.376417234,5720,5771,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[42],vM3YB7LmMq4,vM3YB7LmMq4_42,42,191.376417234,197.16553288,5741,5914,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[43],vM3YB7LmMq4,vM3YB7LmMq4_43,43,196.16553288,200.178684807,5884,6005,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[44],vM3YB7LmMq4,vM3YB7LmMq4_44,44,199.936961451,201.814965986,5998,6054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[45],vM3YB7LmMq4,vM3YB7LmMq4_45,45,41.2875283447,44.1931972789,1238,1325,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[46],vM3YB7LmMq4,vM3YB7LmMq4_46,46,43.3029478458,45.9891156463,1299,1379,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[47],vM3YB7LmMq4,vM3YB7LmMq4_47,47,44.9891156463,50.5986394558,1349,1517,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[48],vM3YB7LmMq4,vM3YB7LmMq4_48,48,49.5986394558,57.8321995465,1487,1734,2.3333333,2.3333333,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[4],vM3YB7LmMq4,vM3YB7LmMq4_4,4,63.3673469388,68.6875283447,1901,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[5],vM3YB7LmMq4,vM3YB7LmMq4_5,5,67.6875283447,69.4657596372,2030,2083,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[6],vM3YB7LmMq4,vM3YB7LmMq4_6,6,68.4657596372,70.9623582766,2053,2128,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[7],vM3YB7LmMq4,vM3YB7LmMq4_7,7,69.9623582766,79.5129251701,2098,2385,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[8],vM3YB7LmMq4,vM3YB7LmMq4_8,8,78.5129251701,83.7532879819,2355,2512,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vM3YB7LmMq4[9],vM3YB7LmMq4,vM3YB7LmMq4_9,9,82.7532879819,90.2585034014,2482,2707,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
vM7m581tHn0[0],vM7m581tHn0,vM7m581tHn0_0,0,0.0,2.288,0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM7m581tHn0[1],vM7m581tHn0,vM7m581tHn0_1,1,1.668,6.09,50,182,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
vM7m581tHn0[2],vM7m581tHn0,vM7m581tHn0_2,2,5.459,11.288,163,338,-0.6666667,0.0,0.33333334,0.6666667,0.0,1.0,0.33333334
vM7m581tHn0[3],vM7m581tHn0,vM7m581tHn0_3,3,10.777,14.81,323,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM7m581tHn0[4],vM7m581tHn0,vM7m581tHn0_4,4,14.478,19.569,434,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM7m581tHn0[5],vM7m581tHn0,vM7m581tHn0_5,5,18.769,26.863,563,805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM7m581tHn0[6],vM7m581tHn0,vM7m581tHn0_6,6,26.441,29.946,793,898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vM7m581tHn0[7],vM7m581tHn0,vM7m581tHn0_7,7,29.205,37.169,876,1115,-0.33333334,0.0,0.6666667,0.33333334,0.33333334,0.33333334,0.0
vM7m581tHn0[8],vM7m581tHn0,vM7m581tHn0_8,8,42.864,50.229,1285,1506,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vM9AH4EqCaA[0],vM9AH4EqCaA,vM9AH4EqCaA_0,0,0.0,10.071,0,302,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
vM9AH4EqCaA[1],vM9AH4EqCaA,vM9AH4EqCaA_1,1,14.289,24.658,428,739,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
vM9AH4EqCaA[2],vM9AH4EqCaA,vM9AH4EqCaA_2,2,54.178,62.362,1625,1870,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
vNID-RVhWcQ[0],vNID-RVhWcQ,vNID-RVhWcQ_0,0,1.229,7.237,36,217,2.6666667,2.0,0.0,0.0,0.0,0.0,0.0
vNID-RVhWcQ[1],vNID-RVhWcQ,vNID-RVhWcQ_1,1,6.237,25.965,187,778,-0.6666667,0.0,0.33333334,0.0,0.33333334,0.0,0.0
vNID-RVhWcQ[2],vNID-RVhWcQ,vNID-RVhWcQ_2,2,24.965,47.166,748,1414,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vR90Pdx9wxs[0],vR90Pdx9wxs,vR90Pdx9wxs_0,0,0.0,15.888,0,476,-0.33333334,0.6666667,1.3333334,0.0,0.0,0.0,0.0
vR90Pdx9wxs[1],vR90Pdx9wxs,vR90Pdx9wxs_1,1,14.888,25.605,446,768,0.6666667,1.0,0.0,0.0,0.33333334,0.0,0.0
vR90Pdx9wxs[2],vR90Pdx9wxs,vR90Pdx9wxs_2,2,24.695,31.023,740,930,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
vR90Pdx9wxs[3],vR90Pdx9wxs,vR90Pdx9wxs_3,3,30.023,50.489,900,1514,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,1.0
vR90Pdx9wxs[4],vR90Pdx9wxs,vR90Pdx9wxs_4,4,50.985,64.337,1529,1930,1.3333334,0.0,0.6666667,0.0,0.33333334,0.0,0.6666667
vR90Pdx9wxs[5],vR90Pdx9wxs,vR90Pdx9wxs_5,5,63.517,74.365,1905,2230,-0.33333334,1.0,0.33333334,0.0,0.0,0.0,0.0
vR90Pdx9wxs[6],vR90Pdx9wxs,vR90Pdx9wxs_6,6,87.662,101.533,2629,3045,1.3333334,0.33333334,1.0,0.0,0.0,0.0,1.0
vRhj2bLo1ho[0],vRhj2bLo1ho,vRhj2bLo1ho_0,0,0.0,3.665,0,109,0.0,1.0,0.0,0.0,0.0,0.0,0.0
vRhj2bLo1ho[1],vRhj2bLo1ho,vRhj2bLo1ho_1,1,2.665,8.215,79,246,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
vRhj2bLo1ho[2],vRhj2bLo1ho,vRhj2bLo1ho_2,2,7.255,13.084,217,392,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vRhj2bLo1ho[3],vRhj2bLo1ho,vRhj2bLo1ho_3,3,12.084,18.302,362,549,-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
vRhj2bLo1ho[4],vRhj2bLo1ho,vRhj2bLo1ho_4,4,17.841,24.368,535,731,-1.3333334,0.0,0.6666667,0.33333334,0.0,0.0,1.0
vRhj2bLo1ho[5],vRhj2bLo1ho,vRhj2bLo1ho_5,5,23.787,30.854,713,925,0.0,0.6666667,0.0,0.0,0.0,0.33333334,0.0
vRhj2bLo1ho[6],vRhj2bLo1ho,vRhj2bLo1ho_6,6,44.071,48.533,1322,1455,-0.33333334,0.0,0.0,0.0,0.6666667,0.0,0.0
vRhj2bLo1ho[7],vRhj2bLo1ho,vRhj2bLo1ho_7,7,48.002,54.44,1440,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vRydHjRzDX0[0],vRydHjRzDX0,vRydHjRzDX0_0,0,0.0,4.673,0,140,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
vRydHjRzDX0[1],vRydHjRzDX0,vRydHjRzDX0_1,1,64.734,83.693,1942,2510,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
vRydHjRzDX0[2],vRydHjRzDX0,vRydHjRzDX0_2,2,9.739,15.239,292,457,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
vRydHjRzDX0[3],vRydHjRzDX0,vRydHjRzDX0_3,3,14.239,22.582,427,677,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vRydHjRzDX0[4],vRydHjRzDX0,vRydHjRzDX0_4,4,34.982,45.56,1049,1366,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
vRydHjRzDX0[5],vRydHjRzDX0,vRydHjRzDX0_5,5,44.56,49.411,1336,1482,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
vTAV6FThy30[0],vTAV6FThy30,vTAV6FThy30_0,0,0.0,18.472,0,554,1.3333334,2.0,0.0,0.0,0.0,0.0,0.33333334
vTAV6FThy30[1],vTAV6FThy30,vTAV6FThy30_1,1,17.971,23.879,539,716,0.0,0.33333334,0.0,0.0,0.0,0.0,0.6666667
vTAV6FThy30[2],vTAV6FThy30,vTAV6FThy30_2,2,23.508,36.441,705,1093,2.3333333,1.3333334,0.0,0.0,0.0,0.0,0.6666667
vTAV6FThy30[3],vTAV6FThy30,vTAV6FThy30_3,3,38.713,46.149,1161,1384,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vTAV6FThy30[4],vTAV6FThy30,vTAV6FThy30_4,4,48.761,68.288,1462,2048,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
vTAV6FThy30[5],vTAV6FThy30,vTAV6FThy30_5,5,68.087,76.949,2042,2308,0.6666667,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334
vTAV6FThy30[6],vTAV6FThy30,vTAV6FThy30_6,6,77.336,95.217,2320,2856,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[0],vU0a4F36Ksw,vU0a4F36Ksw_0,0,0.0,15.788,0,473,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[10],vU0a4F36Ksw,vU0a4F36Ksw_10,10,183.105,198.602,5493,5958,1.0,1.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[11],vU0a4F36Ksw,vU0a4F36Ksw_11,11,198.311,207.442,5949,6223,2.0,0.6666667,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[12],vU0a4F36Ksw,vU0a4F36Ksw_12,12,23.837,44.991,715,1349,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[13],vU0a4F36Ksw,vU0a4F36Ksw_13,13,206.442,208.27,6193,6248,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[14],vU0a4F36Ksw,vU0a4F36Ksw_14,14,44.211,46.578,1326,1397,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[15],vU0a4F36Ksw,vU0a4F36Ksw_15,15,45.947,48.593,1378,1457,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[16],vU0a4F36Ksw,vU0a4F36Ksw_16,16,47.703,56.874,1431,1706,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[17],vU0a4F36Ksw,vU0a4F36Ksw_17,17,56.114,67.191,1683,2015,1.0,1.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[18],vU0a4F36Ksw,vU0a4F36Ksw_18,18,67.219,73.995,2016,2219,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[19],vU0a4F36Ksw,vU0a4F36Ksw_19,19,73.444,85.819,2203,2574,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[1],vU0a4F36Ksw,vU0a4F36Ksw_1,1,15.047,24.837,451,745,2.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[20],vU0a4F36Ksw,vU0a4F36Ksw_20,20,85.258,114.134,2557,3424,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[2],vU0a4F36Ksw,vU0a4F36Ksw_2,2,113.244,119.592,3397,3587,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[3],vU0a4F36Ksw,vU0a4F36Ksw_3,3,118.941,130.627,3568,3918,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[4],vU0a4F36Ksw,vU0a4F36Ksw_4,4,129.906,138.828,3897,4164,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[5],vU0a4F36Ksw,vU0a4F36Ksw_5,5,138.008,150.122,4140,4503,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[6],vU0a4F36Ksw,vU0a4F36Ksw_6,6,149.122,160.359,4473,4810,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[7],vU0a4F36Ksw,vU0a4F36Ksw_7,7,159.529,167.313,4785,5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[8],vU0a4F36Ksw,vU0a4F36Ksw_8,8,166.802,176.812,5004,5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vU0a4F36Ksw[9],vU0a4F36Ksw,vU0a4F36Ksw_9,9,176.221,183.956,5286,5518,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
vXABB4tBBUU[0],vXABB4tBBUU,vXABB4tBBUU_0,0,0.0,11.946,0,358,1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
vXABB4tBBUU[1],vXABB4tBBUU,vXABB4tBBUU_1,1,14.149,20.737,424,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vXABB4tBBUU[2],vXABB4tBBUU,vXABB4tBBUU_2,2,20.684,27.78,620,833,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
vXABB4tBBUU[3],vXABB4tBBUU,vXABB4tBBUU_3,3,28.896,31.492,866,944,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
